customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn,lfm_cluster,low_trust_flag,dissatisfied_flag,flight_risk_flag,soft_score,log_balance,lfm_score_norm,soft_score_norm,final_churn_risk_score,risk_category
15697948,752,2,0,36,3,0.0,2,1,1,48505.1,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15608328,760,2,0,41,6,0.0,2,0,0,101491.23,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15766378,714,1,0,45,9,106431.97,2,1,1,164117.69,0,2,0,0,0,0,11.57527067631143,1.0,0.0,0.5,Medium Risk
15600813,717,0,1,50,9,90305.76,1,1,1,124626.57,0,0,0,0,0,0,11.410967598175626,0.0,0.0,0.0,Low Risk
15706217,645,1,1,28,7,117466.03,2,1,1,34490.06,0,2,0,0,0,0,11.673912977447317,1.0,0.0,0.5,Medium Risk
15601417,681,0,1,32,3,148884.47,2,1,1,90967.37,0,2,0,0,0,0,11.91093263164066,1.0,0.0,0.5,Medium Risk
15610972,681,1,0,44,4,91115.76,2,0,0,24208.84,1,2,0,0,0,0,11.419897039982295,1.0,0.0,0.5,Medium Risk
15674620,679,1,0,37,8,77373.87,2,0,1,174873.09,0,2,0,0,0,0,11.256417329856244,1.0,0.0,0.5,Medium Risk
15785350,528,2,1,23,7,104744.89,1,1,0,170262.97,0,0,1,0,0,1,11.559292600737772,0.0,0.3333333333333333,0.16666666666666666,Low Risk
15749119,710,0,0,31,3,0.0,2,1,1,112289.06,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15756535,733,1,1,39,5,91538.51,1,1,1,93783.0,0,0,0,0,0,0,11.424525961342093,0.0,0.0,0.0,Low Risk
15700965,724,0,0,32,6,0.0,2,1,1,150026.79,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15791851,726,0,0,34,0,185734.75,1,1,1,102036.82,0,0,0,0,0,0,12.132080243621031,0.0,0.0,0.0,Low Risk
15717156,520,0,1,30,3,143396.54,2,1,1,898.51,0,2,1,0,0,1,11.873376052188796,1.0,0.3333333333333333,0.6666666666666666,High Risk
15740846,556,0,1,40,5,125909.85,1,1,1,95124.4,0,0,0,0,0,0,11.743329395826743,0.0,0.0,0.0,Low Risk
15573284,579,0,0,45,2,0.0,2,0,0,11514.39,0,1,0,1,1,2,0.0,0.5,0.6666666666666666,0.5833333333333333,Medium Risk
15729083,674,0,1,36,2,154525.7,1,0,1,27468.72,0,0,0,0,0,0,11.948122175923034,0.0,0.0,0.0,Low Risk
15611612,570,0,0,29,0,0.0,1,1,0,37092.43,0,1,0,1,1,2,0.0,0.5,0.6666666666666666,0.5833333333333333,Medium Risk
15694381,631,0,1,51,8,100654.8,1,1,0,171587.9,0,0,0,0,0,0,11.51946205484233,0.0,0.0,0.0,Low Risk
15651737,623,2,1,44,1,83325.77,1,0,1,80828.78,0,0,0,0,0,0,11.330525145074542,0.0,0.0,0.0,Low Risk
15663168,665,0,1,35,8,110934.54,1,1,0,169287.99,0,0,0,0,0,0,11.616704590890164,0.0,0.0,0.0,Low Risk
15643426,523,2,0,36,8,113680.54,1,0,0,13197.44,0,0,1,0,0,1,11.641156309477255,0.0,0.3333333333333333,0.16666666666666666,Low Risk
15618245,706,1,1,31,1,117020.08,2,1,0,54439.53,0,2,0,1,0,1,11.670109368491229,1.0,0.3333333333333333,0.6666666666666666,High Risk
15717527,619,0,0,49,9,145359.99,1,1,0,38186.85,0,0,0,0,0,0,11.886975513723801,0.0,0.0,0.0,Low Risk
15793478,593,1,0,39,8,151391.68,1,1,0,27274.6,1,0,0,0,0,0,11.927632270071602,0.0,0.0,0.0,Low Risk
15640377,526,0,0,36,0,0.0,2,1,0,97767.63,0,1,1,1,1,3,0.0,0.5,1.0,0.75,High Risk
15723950,684,2,1,40,2,70291.02,1,1,1,115468.84,1,0,0,0,0,0,11.160413557842096,0.0,0.0,0.0,Low Risk
15590327,604,1,0,42,10,166031.45,1,1,0,98293.14,0,0,0,0,0,0,12.019938530162289,0.0,0.0,0.0,Low Risk
15706199,636,1,1,36,6,96643.32,1,0,0,182059.28,0,0,0,0,0,0,11.478792714156294,0.0,0.0,0.0,Low Risk
15671514,669,2,0,33,8,0.0,2,0,1,128538.05,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15738063,631,0,1,29,2,0.0,2,1,1,18581.84,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15711733,753,0,1,48,4,0.0,2,0,1,146821.42,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15652320,588,0,1,40,5,0.0,2,0,0,100727.68,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15634180,729,1,1,26,4,97268.1,2,1,0,39356.38,0,2,0,0,0,0,11.485236643224813,1.0,0.0,0.5,Medium Risk
15694566,602,0,0,42,10,0.0,2,0,0,169921.11,1,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15726103,689,1,0,55,1,76296.81,1,1,0,42364.75,1,0,0,1,0,1,11.242399514370454,0.0,0.3333333333333333,0.16666666666666666,Low Risk
15646351,486,2,1,27,7,0.0,2,1,0,28823.04,0,1,1,0,1,2,0.0,0.5,0.6666666666666666,0.5833333333333333,Medium Risk
15730044,809,1,0,42,6,64497.94,3,0,1,182436.81,1,2,0,0,0,0,11.074404068540295,1.0,0.0,0.5,Medium Risk
15795186,562,0,1,38,5,0.0,1,1,0,115700.2,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15784890,763,2,0,32,8,0.0,2,1,0,16725.53,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15694125,669,0,1,57,5,0.0,2,1,1,56875.76,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15565891,709,0,1,39,8,0.0,2,1,0,56214.09,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15674254,554,2,0,45,4,0.0,2,1,1,193412.05,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15775206,699,0,1,37,10,0.0,2,0,0,83263.04,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15797627,732,2,1,54,0,134249.7,1,0,1,13404.4,0,0,0,0,0,0,11.807464226510218,0.0,0.0,0.0,Low Risk
15649853,625,0,0,45,3,0.0,1,1,1,184474.15,1,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15610379,599,0,1,30,9,105443.68,1,1,1,121124.53,0,0,0,0,0,0,11.565941734183804,0.0,0.0,0.0,Low Risk
15659800,584,2,0,50,1,0.0,1,0,1,152567.75,1,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15716236,499,0,1,35,10,0.0,2,1,0,10722.54,0,1,1,0,1,2,0.0,0.5,0.6666666666666666,0.5833333333333333,Medium Risk
15672053,526,2,1,38,2,0.0,2,0,0,58010.98,0,1,1,1,1,3,0.0,0.5,1.0,0.75,High Risk
15663933,625,1,0,35,5,86147.46,2,1,0,163440.8,1,2,0,0,0,0,11.363827365998276,1.0,0.0,0.5,Medium Risk
15814236,537,2,0,38,1,96939.06,1,1,1,102606.92,0,0,1,0,0,1,11.481848128338726,0.0,0.3333333333333333,0.16666666666666666,Low Risk
15583597,696,2,1,47,1,106758.6,1,1,1,80591.18,0,0,0,0,0,0,11.578334856789823,0.0,0.0,0.0,Low Risk
15607395,679,0,0,33,9,112528.65,2,1,0,177362.45,0,2,0,0,0,0,11.630972021457502,1.0,0.0,0.5,Medium Risk
15694556,684,0,1,60,2,116563.58,1,1,0,120257.7,1,0,0,1,0,1,11.666200733165082,0.0,0.3333333333333333,0.16666666666666666,Low Risk
15744109,850,0,1,32,4,0.0,1,1,1,180622.02,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15800688,495,2,0,42,7,0.0,2,0,0,130404.53,0,1,1,0,1,2,0.0,0.5,0.6666666666666666,0.5833333333333333,Medium Risk
15810878,537,2,0,38,6,141786.78,1,0,1,147797.54,0,0,1,0,0,1,11.86208671165156,0.0,0.3333333333333333,0.16666666666666666,Low Risk
15587835,850,0,1,41,3,136416.82,1,0,1,57844.26,0,0,0,0,0,0,11.823477661019453,0.0,0.0,0.0,Low Risk
15763515,513,0,1,30,5,0.0,2,1,0,162523.66,0,1,1,0,1,2,0.0,0.5,0.6666666666666666,0.5833333333333333,Medium Risk
15725882,618,1,0,40,1,133245.52,2,1,1,54495.82,0,2,0,0,0,0,11.799956225364353,1.0,0.0,0.5,Medium Risk
15788022,802,1,0,41,4,90757.64,2,0,1,169183.66,0,2,0,0,0,0,11.415958954206806,1.0,0.0,0.5,Medium Risk
15663917,547,0,1,43,1,92350.36,1,0,1,80262.91,0,0,1,0,0,1,11.4333557121026,0.0,0.3333333333333333,0.16666666666666666,Low Risk
15667971,592,1,0,34,6,102143.93,2,1,1,102628.98,0,2,0,0,0,0,11.53414796612121,1.0,0.0,0.5,Medium Risk
15800366,546,0,1,29,5,0.0,1,1,1,94823.95,0,1,1,0,1,2,0.0,0.5,0.6666666666666666,0.5833333333333333,Medium Risk
15717231,721,1,1,37,4,98459.6,1,0,0,90821.66,0,0,0,0,0,0,11.497411747138841,0.0,0.0,0.0,Low Risk
15643188,671,1,0,47,7,114603.76,2,1,0,153194.32,1,2,0,0,0,0,11.649244618176803,1.0,0.0,0.5,Medium Risk
15671351,624,2,1,35,2,0.0,2,1,0,87310.59,0,1,0,1,1,2,0.0,0.5,0.6666666666666666,0.5833333333333333,Medium Risk
15573628,751,1,0,51,7,148074.79,1,1,0,146411.41,1,0,0,0,0,0,11.905479516265157,0.0,0.0,0.0,Low Risk
15698953,636,2,1,36,1,0.0,3,1,1,74048.1,1,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15753888,607,2,0,62,8,108004.64,1,1,1,23386.77,1,0,0,0,0,0,11.589938726965046,0.0,0.0,0.0,Low Risk
15737961,509,1,0,29,0,107712.57,2,1,1,92898.17,0,2,1,0,0,1,11.58723085335037,1.0,0.3333333333333333,0.6666666666666666,High Risk
15801701,653,2,1,35,9,0.0,2,1,1,45956.05,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15684419,709,2,0,37,8,0.0,3,1,0,71738.56,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15794266,559,0,1,32,9,145303.52,1,1,0,103560.98,0,0,0,0,0,0,11.886586957126834,0.0,0.0,0.0,Low Risk
15810711,684,1,1,37,4,138476.41,2,1,1,52367.29,0,2,0,0,0,0,11.838462486613372,1.0,0.0,0.5,Medium Risk
15771270,635,0,0,27,8,127471.56,1,1,1,152916.05,1,0,0,0,0,0,11.755656404732123,0.0,0.0,0.0,Low Risk
15607786,709,0,1,26,6,156551.63,1,0,1,4410.77,0,0,0,0,0,0,11.961147526357928,0.0,0.0,0.0,Low Risk
15624519,656,1,0,49,9,97092.87,1,1,0,74771.22,1,0,0,0,0,0,11.483433521493588,0.0,0.0,0.0,Low Risk
15799910,793,0,1,32,2,0.0,2,1,0,193817.63,1,1,0,1,1,2,0.0,0.5,0.6666666666666666,0.5833333333333333,Medium Risk
15602479,609,2,1,37,5,129312.79,1,1,1,26793.82,0,0,0,0,0,0,11.769997210271876,0.0,0.0,0.0,Low Risk
15617419,618,1,0,29,10,100315.1,2,1,1,32526.64,0,2,0,0,0,0,11.516081479512986,1.0,0.0,0.5,Medium Risk
15657603,850,0,0,35,6,81684.97,1,1,0,824.0,0,0,0,0,0,0,11.310637540275334,0.0,0.0,0.0,Low Risk
15570379,669,2,1,51,3,88827.53,1,0,0,85250.77,1,0,0,0,0,0,11.394463161163463,0.0,0.0,0.0,Low Risk
15772996,594,1,1,40,0,152092.44,2,1,1,83508.93,0,2,0,0,0,0,11.932250347797227,1.0,0.0,0.5,Medium Risk
15737267,676,0,0,49,1,0.0,1,1,0,79342.31,1,1,0,1,1,2,0.0,0.5,0.6666666666666666,0.5833333333333333,Medium Risk
15799128,608,2,0,38,9,102406.76,1,0,1,57600.66,0,0,0,0,0,0,11.536717769966291,0.0,0.0,0.0,Low Risk
15813327,710,0,1,21,4,109130.96,2,1,1,56191.99,0,2,0,0,0,0,11.60031307117677,1.0,0.0,0.5,Medium Risk
15711921,695,0,1,29,5,0.0,2,1,1,6770.44,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15654300,530,1,1,33,9,75242.28,1,0,1,101694.67,0,0,1,0,0,1,11.22848187629785,0.0,0.3333333333333333,0.16666666666666666,Low Risk
15569945,509,2,1,29,1,0.0,2,1,0,69113.14,0,1,1,1,1,3,0.0,0.5,1.0,0.75,High Risk
15569666,517,0,0,45,4,0.0,1,0,0,172674.36,1,1,1,0,1,2,0.0,0.5,0.6666666666666666,0.5833333333333333,Medium Risk
15681887,758,1,1,33,0,129142.54,2,1,1,26606.28,0,2,0,0,0,0,11.76867977791564,1.0,0.0,0.5,Medium Risk
15608873,665,0,1,51,2,0.0,1,0,0,53353.36,0,1,0,1,1,2,0.0,0.5,0.6666666666666666,0.5833333333333333,Medium Risk
15762091,631,1,0,22,6,139129.92,1,1,1,63747.51,0,0,0,0,0,0,11.843170639334724,0.0,0.0,0.0,Low Risk
15722053,576,2,1,33,3,0.0,2,0,1,190112.05,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15782100,544,2,1,22,3,66483.32,1,0,1,110317.39,0,0,1,0,0,1,11.104721409367553,0.0,0.3333333333333333,0.16666666666666666,Low Risk
15765300,596,1,1,40,5,62389.03,3,1,0,148623.43,1,2,0,0,0,0,11.041160765951005,1.0,0.0,0.5,Medium Risk
15743570,481,0,0,34,5,0.0,2,1,1,125253.46,0,1,1,0,1,2,0.0,0.5,0.6666666666666666,0.5833333333333333,Medium Risk
15608541,498,0,1,46,1,91857.66,1,1,0,101954.78,1,0,1,1,0,2,11.428006370357755,0.0,0.6666666666666666,0.3333333333333333,Medium Risk
15750671,512,2,1,31,6,0.0,2,1,0,168462.26,0,1,1,0,1,2,0.0,0.5,0.6666666666666666,0.5833333333333333,Medium Risk
15813659,594,0,0,56,7,0.0,1,1,0,26215.85,1,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15757867,570,0,0,30,10,176173.52,1,1,0,97045.32,1,0,0,0,0,0,12.079230373627867,0.0,0.0,0.0,Low Risk
15652914,721,2,1,38,7,0.0,1,0,1,53534.8,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15723818,453,0,0,37,4,131834.76,2,1,0,8949.2,0,2,1,0,0,1,11.789312184431974,1.0,0.3333333333333333,0.6666666666666666,High Risk
15713819,562,0,1,48,3,92347.96,1,1,1,163116.75,0,0,0,0,0,0,11.433329724058831,0.0,0.0,0.0,Low Risk
15656484,682,0,1,40,4,0.0,2,1,1,140745.91,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15778515,748,0,1,40,3,95297.11,1,0,0,171515.84,0,0,0,0,0,0,11.464765257336506,0.0,0.0,0.0,Low Risk
15803840,729,0,0,32,9,0.0,2,0,0,150803.44,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15735339,663,0,1,39,4,0.0,1,1,0,76884.05,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15600392,735,0,0,53,8,123845.36,2,0,1,170454.93,1,2,0,0,0,0,11.726797044093997,1.0,0.0,0.5,Medium Risk
15625740,627,1,1,62,3,143426.34,2,1,1,143104.3,0,2,0,0,0,0,11.873583844484271,1.0,0.0,0.5,Medium Risk
15663817,713,0,1,46,5,0.0,1,1,1,55701.62,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15734461,562,1,1,31,2,112708.2,1,0,1,186370.3,0,0,0,0,0,0,11.632566329349165,0.0,0.0,0.0,Low Risk
15780142,632,0,1,43,2,100013.51,1,1,0,24275.32,0,0,0,1,0,1,11.513070554444242,0.0,0.3333333333333333,0.16666666666666666,Low Risk
15709920,479,0,0,33,2,208165.53,1,0,0,50774.81,1,0,1,1,0,2,12.246093663354223,0.0,0.6666666666666666,0.3333333333333333,Medium Risk
15684248,658,2,1,21,7,0.0,2,0,1,154279.87,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15643158,598,0,0,40,9,0.0,1,1,0,68462.59,1,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15693902,597,0,1,19,2,0.0,2,1,1,91036.74,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15578307,512,0,0,33,6,121685.31,2,1,1,83681.97,0,2,1,0,0,1,11.709201782919333,1.0,0.3333333333333333,0.6666666666666666,High Risk
15585379,704,0,1,39,2,111525.02,1,1,0,199484.96,0,0,0,1,0,1,11.622013205886047,0.0,0.3333333333333333,0.16666666666666666,Low Risk
15758510,474,0,1,26,6,0.0,2,0,0,152491.22,0,1,1,0,1,2,0.0,0.5,0.6666666666666666,0.5833333333333333,Medium Risk
15692918,604,1,1,36,10,113546.3,1,1,1,134875.37,0,0,0,0,0,0,11.639974769179668,0.0,0.0,0.0,Low Risk
15705301,683,0,1,41,6,95696.52,2,1,1,184366.14,0,2,0,0,0,0,11.468947662789695,1.0,0.0,0.5,Medium Risk
15718231,537,0,1,28,0,88963.31,2,1,1,189839.93,0,2,1,0,0,1,11.395990557051814,1.0,0.3333333333333333,0.6666666666666666,High Risk
15567991,794,2,1,31,0,144880.34,2,0,1,175643.44,0,2,0,0,0,0,11.883670341548205,1.0,0.0,0.5,Medium Risk
15772650,732,0,1,55,9,136576.02,1,0,1,3268.17,1,0,0,0,0,0,11.824643983562742,0.0,0.0,0.0,Low Risk
15574795,495,0,0,38,2,63093.01,1,1,1,47089.72,0,0,1,0,0,1,11.052381115338664,0.0,0.3333333333333333,0.16666666666666666,Low Risk
15706036,552,1,1,38,10,132271.12,2,1,1,46562.02,0,2,0,0,0,0,11.792616594713529,1.0,0.0,0.5,Medium Risk
15723856,602,0,0,29,3,88814.4,2,1,1,62487.97,0,2,0,0,0,0,11.394315337367582,1.0,0.0,0.5,Medium Risk
15812920,607,1,1,40,5,90594.55,1,0,1,181598.25,0,0,0,0,0,0,11.414160373826999,0.0,0.0,0.0,Low Risk
15691287,675,1,0,33,0,141816.25,1,1,0,64815.05,1,0,0,1,0,1,11.862294535892943,0.0,0.3333333333333333,0.16666666666666666,Low Risk
15804797,443,0,0,54,3,138547.97,1,1,1,70196.23,1,0,1,0,0,1,11.838979116124191,0.0,0.3333333333333333,0.16666666666666666,Low Risk
15708650,727,0,0,31,2,52192.08,2,0,1,160383.47,0,1,0,0,0,0,10.862705198033133,0.5,0.0,0.25,Low Risk
15712777,482,0,1,38,4,124976.19,1,1,0,35848.12,0,0,1,0,0,1,11.735886519632936,0.0,0.3333333333333333,0.16666666666666666,Low Risk
15786469,686,0,0,34,1,0.0,2,1,0,87278.48,0,1,0,1,1,2,0.0,0.5,0.6666666666666666,0.5833333333333333,Medium Risk
15669219,588,1,1,35,3,104356.38,1,1,0,94498.82,0,0,0,0,0,0,11.55557663353115,0.0,0.0,0.0,Low Risk
15641004,605,2,0,48,10,150315.92,1,0,1,133486.36,0,0,0,0,0,0,11.920501144255292,0.0,0.0,0.0,Low Risk
15648067,583,0,1,39,1,129299.28,2,1,0,73107.6,0,2,0,1,0,1,11.769892730264178,1.0,0.3333333333333333,0.6666666666666666,High Risk
15704014,738,1,1,37,7,140950.92,2,1,0,195333.98,0,2,0,0,0,0,11.856174118301203,1.0,0.0,0.5,Medium Risk
15645136,744,2,1,30,1,128065.12,1,1,0,121525.48,0,0,0,1,0,1,11.760301972029275,0.0,0.3333333333333333,0.16666666666666666,Low Risk
15709604,781,0,1,23,2,107433.48,1,1,0,173843.21,0,0,0,1,0,1,11.584636452364219,0.0,0.3333333333333333,0.16666666666666666,Low Risk
15713637,699,0,1,34,2,117468.67,1,1,0,185227.42,0,0,0,1,0,1,11.673935451586098,0.0,0.3333333333333333,0.16666666666666666,Low Risk
15793901,639,0,0,27,2,0.0,2,0,0,125244.18,0,1,0,1,1,2,0.0,0.5,0.6666666666666666,0.5833333333333333,Medium Risk
15569759,583,0,0,27,4,0.0,3,1,0,163113.41,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15712930,587,0,1,42,1,0.0,1,0,0,123006.91,0,1,0,1,1,2,0.0,0.5,0.6666666666666666,0.5833333333333333,Medium Risk
15586504,694,0,1,40,9,0.0,2,1,0,40463.03,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15677317,570,0,0,29,4,153040.03,1,1,1,131363.57,1,0,0,0,0,0,11.938461334358083,0.0,0.0,0.0,Low Risk
15664270,692,1,1,45,6,142084.04,4,1,0,188305.85,1,2,0,0,0,0,11.864181030569819,1.0,0.0,0.5,Medium Risk
15731519,511,0,0,30,5,0.0,2,1,0,143994.86,0,1,1,0,1,2,0.0,0.5,0.6666666666666666,0.5833333333333333,Medium Risk
15745623,788,0,1,32,4,112079.58,1,0,0,89368.59,0,0,0,0,0,0,11.626973355872588,0.0,0.0,0.0,Low Risk
15641934,749,2,0,46,9,66582.81,1,1,0,78753.12,1,0,0,0,0,0,11.106216733883471,0.0,0.0,0.0,Low Risk
15713043,691,0,0,33,6,0.0,2,1,1,100408.31,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15700749,481,0,0,39,6,0.0,1,1,1,24677.54,0,1,1,0,1,2,0.0,0.5,0.6666666666666666,0.5833333333333333,Medium Risk
15697567,752,0,1,33,4,0.0,2,1,1,39570.78,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15715414,658,0,0,38,6,102895.1,1,0,0,155665.76,0,0,0,0,0,0,11.54147502022925,0.0,0.0,0.0,Low Risk
15639530,679,2,1,42,2,0.0,1,1,1,168294.27,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15726058,754,1,1,27,7,117578.35,2,0,1,87908.01,0,2,0,0,0,0,11.674868703789919,1.0,0.0,0.5,Medium Risk
15725665,679,0,1,47,10,198546.1,2,1,0,191198.92,1,2,0,0,0,0,12.198781630560008,1.0,0.0,0.5,Medium Risk
15698872,633,2,0,39,2,0.0,2,0,0,191207.03,0,1,0,1,1,2,0.0,0.5,0.6666666666666666,0.5833333333333333,Medium Risk
15812184,674,0,0,31,1,0.0,1,1,0,128954.05,0,1,0,1,1,2,0.0,0.5,0.6666666666666666,0.5833333333333333,Medium Risk
15742609,600,1,1,28,2,116623.31,1,0,1,59905.29,0,0,0,0,0,0,11.666713021733429,0.0,0.0,0.0,Low Risk
15815043,645,2,1,49,8,0.0,2,1,0,162012.6,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15640648,698,0,1,36,6,0.0,2,0,1,19231.98,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15627203,508,2,1,54,10,0.0,1,1,1,175749.36,0,1,1,0,1,2,0.0,0.5,0.6666666666666666,0.5833333333333333,Medium Risk
15786196,555,0,0,44,3,105770.7,3,1,0,60533.96,1,2,0,0,0,0,11.569038276803317,1.0,0.0,0.5,Medium Risk
15612095,751,0,0,48,9,0.0,1,1,0,137508.42,1,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15674368,738,0,0,39,1,94435.45,2,0,1,189430.86,0,2,0,0,0,0,11.455682400488692,1.0,0.0,0.5,Medium Risk
15783477,706,1,0,39,8,112889.91,1,0,1,6723.66,0,0,0,0,0,0,11.634177233167385,0.0,0.0,0.0,Low Risk
15757559,595,0,0,53,7,0.0,2,1,0,41371.68,1,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15591036,577,1,0,43,3,127940.47,1,0,0,125140.72,1,0,0,0,0,0,11.759328172698947,0.0,0.0,0.0,Low Risk
15761241,578,1,0,36,8,129745.1,1,1,1,143683.75,0,0,0,0,0,0,11.773334742772922,0.0,0.0,0.0,Low Risk
15695078,699,0,1,32,3,0.0,2,1,1,170770.44,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15645744,826,0,0,30,5,0.0,2,0,1,157397.57,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15566988,656,1,0,46,7,141535.52,1,1,0,50595.15,1,0,0,0,0,0,11.860313054638244,0.0,0.0,0.0,Low Risk
15749300,556,0,0,47,2,139914.27,1,1,1,50390.98,0,0,0,0,0,0,11.848792304089635,0.0,0.0,0.0,Low Risk
15594340,569,0,1,41,4,120243.49,1,1,0,163150.03,1,0,0,0,0,0,11.697282365712363,0.0,0.0,0.0,Low Risk
15607065,765,0,1,34,9,91835.16,1,0,0,138280.17,0,0,0,0,0,0,11.427761398832564,0.0,0.0,0.0,Low Risk
15778089,544,2,1,37,2,0.0,2,0,0,135067.02,0,1,1,1,1,3,0.0,0.5,1.0,0.75,High Risk
15773723,588,2,0,22,9,67178.19,1,1,1,163534.75,1,0,0,0,0,0,11.115118805933726,0.0,0.0,0.0,Low Risk
15697035,740,2,0,31,8,0.0,2,0,0,86657.48,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15679668,850,2,1,38,7,115378.94,1,0,1,162087.82,0,0,0,0,0,0,11.655985787789945,0.0,0.0,0.0,Low Risk
15709861,766,1,1,30,4,127786.28,2,1,1,28879.3,0,2,0,0,0,0,11.758122285455649,1.0,0.0,0.5,Medium Risk
15791958,849,0,0,41,6,0.0,2,1,1,169203.51,1,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15791030,612,0,0,33,0,64900.32,2,1,0,102426.12,0,2,0,1,0,1,11.080623241468398,1.0,0.3333333333333333,0.6666666666666666,High Risk
15695339,517,1,1,53,0,109172.88,1,1,0,54676.1,1,0,1,1,0,2,11.600697119542266,0.0,0.6666666666666666,0.3333333333333333,Medium Risk
15658813,645,0,0,55,7,0.0,2,1,1,18369.33,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15715709,696,1,1,43,4,114091.38,1,0,1,159888.1,0,0,0,0,0,0,11.644763750096823,0.0,0.0,0.0,Low Risk
15722533,716,0,0,40,3,0.0,2,0,1,167636.15,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15683118,590,0,1,32,9,0.0,2,1,0,138889.15,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15672798,656,0,0,45,7,145933.27,1,1,1,199392.14,0,0,0,0,0,0,11.890911593838108,0.0,0.0,0.0,Low Risk
15680112,473,1,0,35,7,131504.73,1,1,0,189560.43,0,0,1,0,0,1,11.786805703795117,0.0,0.3333333333333333,0.16666666666666666,Low Risk
15714575,742,1,0,44,8,107926.02,1,0,1,17375.27,1,0,0,0,0,0,11.589210536949937,0.0,0.0,0.0,Low Risk
